tag,tag_unique,genus,species,scientific_name,common_name,trail,lat_y,lon_x,alt_z
2016_4467,4467_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494650472,30.55797332,1435.135287
2016_4474,4474_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.494650472,30.55797332,1435.135287
2016_4484,4484_16,ficus,unknown,unknown,mkuyu,mchungwa,,,
2016_4487,4487_16,albizia,glabberima,albizia_glabberima,unknown,junction,,,
2016_451,451_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.490166085,30.578729,1431.161245
2016_455,455_16,brachystegia,unknown,brachystegia_unknown,kagera_2,mkutano,-5.490009014,30.57881178,1435.080833
2016_458,458_16,unknown,unknown,unknown,unknown,,,,
2016_465,465_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,,,
2016_49,49_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_50,50_16,saba,comorensis,saba_comorensis,ibungu,gombe,-5.497933316,30.56173191,1390.665134
2016_5001,5001_16,lannea,schimperi,lannea_schimperi,mfute,,-5.501604451,30.56360184,1271.875871
2016_5003,5003_16,albizia,glabberima,albizia_glabberima,unknown,,-5.496145712,30.56374833,1457.826803
2016_5010,5010_16,lannea,schimperi,lannea_schimperi,mfute,,-5.497472448,30.56373047,1460.941557
2016_5020,5020_16,lannea,schimperi,lannea_schimperi,mfute,,-5.498583727,30.56357885,1418.839754
2016_5026,5026_16,unknown,unknown,unknown,unknown,,,,
2016_5031,5031_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.482781302,30.58509581,1356.180861
2016_5041,5041_16,unknown,unknown,unknown,kampandampanda_2,mgumu,-5.47994161,30.58295464,1298.316096
2016_5062,5062_16,albizia,glabberima,albizia_glabberima,unknown,mgumu,,,
2016_5063,5063_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5065,5065_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5123,5123_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5132,5132_16,ficus,unknown,unknown,mkuyu,mchungwa,-5.499287402,30.57829118,1393.93184
2016_5226,5226_16,albizia,glabberima,albizia_glabberima,unknown,junction,,,
2016_5240,5240_16,unknown,unknown,unknown,unknown,,,,
2016_5320,5320_16,keetia,guenzii,keetia_guenzii,mfulu,,-5.494570364,30.55389855,1556.748957
2016_5322,5322_16,vitex,unknown,vitex_mombassae,mtalali,,-5.49524517,30.55299586,1560.017557
2016_5328,5328_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494426316,30.55337224,1539.080609
2016_5333,5333_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494529905,30.55453101,1551.85884
2016_5336,5336_16,combretum,molle,combretum_molle,mlumba_1,,-5.494552438,30.55484365,1443.667188
2016_5337,5337_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494061878,30.55548428,1437.604428
2016_5338,5338_16,unknown,unknown,unknown,mchungwa_ndogo,,-5.494544605,30.55641624,1406.984414
2016_5339,5339_16,unknown,unknown,unknown,mchungwa_ndogo,,-5.494484243,30.55658967,1468.411753
2016_5340,5340_16,unknown,unknown,unknown,mchungwa_ndogo,,-5.494596063,30.55687998,1482.364734
2016_5341,5341_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494928244,30.55707263,1396.803625
2016_5349,5349_16,garcinia,huillensis,garcinia_huillensis,myeye,,-5.494528051,30.55936505,1397.591887
2016_5350,5350_16,lannea,schimperi,lannea_schimperi,mfute,,-5.494615075,30.56085631,1414.617202
2016_5352,5352_16,albizia,glabberima,albizia_glabberima,unknown,,-5.490491095,30.56846356,1343.044165
2016_5353,5353_16,albizia,glabberima,albizia_glabberima,unknown,,-5.4921614,30.56663114,1398.857963
2016_5354,5354_16,albizia,glabberima,albizia_glabberima,unknown,,-5.490254833,30.5699466,1331.282037
2016_5355,5355_16,albizia,glabberima,albizia_glabberima,unknown,,-5.491750561,30.56819046,1378.066795
2016_5356,5356_16,albizia,glabberima,albizia_glabberima,unknown,,-5.480962756,30.57404278,1316.278669
2016_5359,5359_16,lannea,schimperi,lannea_schimperi,mfute,,-5.494794367,30.56140595,1447.396391
2016_5362,5362_16,albizia,glabberima,albizia_glabberima,unknown,,-5.489592745,30.57245896,1342.120766
2016_5364,5364_16,albizia,glabberima,albizia_glabberima,unknown,,-5.482114223,30.57436069,1308.819705
2016_5367,5367_16,albizia,glabberima,albizia_glabberima,unknown,,-5.490047181,30.56962888,1378.079707
2016_5368,5368_16,albizia,glabberima,albizia_glabberima,unknown,,-5.485383676,30.57382354,1268.913962
2016_5370,5370_16,albizia,glabberima,albizia_glabberima,unknown,,-5.480844458,30.5739063,1303.147118
2016_5371,5371_16,albizia,glabberima,albizia_glabberima,unknown,,-5.482061641,30.57413976,1353.688493
2016_5372,5372_16,albizia,glabberima,albizia_glabberima,unknown,,-5.487711513,30.5738261,1284.202912
2016_5373,5373_16,albizia,glabberima,albizia_glabberima,unknown,,-5.482055509,30.57429058,1341.428827
2016_5375,5375_16,albizia,glabberima,albizia_glabberima,unknown,,-5.490486532,30.57023476,1347.905549
2016_5376,5376_16,albizia,glabberima,albizia_glabberima,unknown,,-5.49003197,30.56986995,1343.775487
2016_5379,5379_16,albizia,glabberima,albizia_glabberima,unknown,,-5.483573024,30.57428022,1250.767395
2016_5380,5380_16,parinari,curatellifolia,parinari_curatellifolia,mbula,,-5.494761889,30.56301997,1450.981156
2016_5381,5381_16,unknown,unknown,unknown,mkukuma,,-5.49344232,30.56520869,1398.25287
2016_5394,5394_16,albizia,glabberima,albizia_glabberima,unknown,,-5.490384098,30.56921787,1384.868062
2016_5408,5408_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5423,5423_16,ficus,unknown,unknown,mlumba_2,mgumu,-5.477567614,30.58054845,1280.888319
2016_5453,5453_16,unknown,unknown,unknown,unknown,,,,
2016_5496,5496_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5503,5503_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5551,5551_16,unknown,unknown,unknown,unknown,,,,
2016_5574,5574_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5605,5605_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.511948303,30.57718018,1536.87079
2016_5608,5608_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mchungwa,-5.508935326,30.56497837,1623.53205
2016_5619,5619_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.512067458,30.57726178,1554.893726
2016_5620,5620_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.512097298,30.5770844,1562.652116
2016_5624,5624_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.511487486,30.57717382,1521.366305
2016_5627,5627_16,albizia,glabberima,albizia_glabberima,unknown,mchungwa,,,
2016_5649,5649_16,albizia,glabberima,albizia_glabberima,unknown,,-5.475536564,30.57711847,1205.577287
2016_5657,5657_16,albizia,glabberima,albizia_glabberima,unknown,,-5.476389004,30.57694491,1238.042239
2016_5675,5675_16,combretum,molle,combretum_molle,mlumba_1,,-5.494899835,30.55305382,1526.126695
2016_5678,5678_16,combretum,molle,combretum_molle,mlumba_1,,-5.49459084,30.55336553,1527.001689
2016_5685,5685_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5688,5688_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.477586971,30.57568147,
2016_5706,5706_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_5725,5725_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.506401469,30.57741803,1447.992959
2016_5750,5750_16,vitex,unknown,vitex_unknown,mtalali,mchungwa,-5.506370064,30.57739677,1484.873466
2016_5778,5778_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.500769113,30.57980236,1408.59344
2016_5787,5787_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mchungwa,-5.495259679,30.57596043,1374.704977
2016_5789,5789_16,canthium,burthii,canthium_burthii,kampandampanda,mchungwa,-5.481736826,30.55684056,1537.99193
2016_5793,5793_16,cordia,unknown,unknown,kodya,mchungwa,-5.496548252,30.57614552,1374.232784
2016_5799,5799_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.504466743,30.57804427,1475.684337
2016_5800,5800_16,lannea,schimperi,lannea_schimperi,mfute,mgumu,-5.477161024,30.58039047,1237.397113
2016_5827,5827_16,unknown,unknown,unknown,unknown,,,,
2016_5880,5880_16,unknown,unknown,unknown,unknown,,,,
2016_7,7_16,strychnos,spinosa,strychnos_spinosa,ikome,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
